------------------------------------------------------------------------------------
log file for recomend system \\ script made by Dmitry Chapliuk 
[2014-09-29 21:06:59] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700000296 Client_ID: 000020355
[2014-09-29 21:06:59] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700005008 Client_ID: 000020355
[2014-09-29 21:06:59] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 4600202WM0 Client_ID: 000020355
[2014-09-29 21:06:59] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 4600202WM0 Client_ID: 000020356
[2014-09-29 21:06:59] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 4600303AM0 Client_ID: 000020356
[2014-09-29 21:07:00] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): C0070017008B Client_ID: 000016285
[2014-09-29 21:07:00] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 512031 Client_ID: 000016285
[2014-09-29 21:07:00] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 50740 Client_ID: 000016285
[2014-09-29 21:07:00] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R63-6-19 Client_ID: 1475738499.1399296681
[2014-09-29 21:07:01] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): INMIG 200 Plus Client_ID: 117033982.1391337828
[2014-09-29 21:07:02] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 61009200MLP Client_ID: 000018048
[2014-09-29 21:07:02] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 627022008 Client_ID: 000018048
[2014-09-29 21:07:02] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-1 Client_ID: 2079291039.1391404060
[2014-09-29 21:07:02] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 2079291039.1391404060
[2014-09-29 21:07:02] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 411421704.1391349016
[2014-09-29 21:07:02] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 4600202WM0 Client_ID: 1972673212.1391785176
[2014-09-29 21:07:02] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 4600303AM0 Client_ID: 1972673212.1391785176
[2014-09-29 21:07:03] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): shas-4000f Client_ID: 990977485.1391778047
[2014-09-29 21:07:04] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205b-z203s Client_ID: 1754313456.1391766135
[2014-09-29 21:07:04] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ER308LSi20 Client_ID: 000020332
[2014-09-29 21:07:04] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wl20-20-175 Client_ID: 000020332
[2014-09-29 21:07:05] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 1081855044.1390150918
[2014-09-29 21:07:05] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 1081855044.1390150918
[2014-09-29 21:07:06] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): scut40ii Client_ID: 2134470078.139184812
[2014-09-29 21:07:06] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 000020373
[2014-09-29 21:07:06] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1230 Client_ID: 000020373
[2014-09-29 21:07:06] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): barc160-2 Client_ID: 000020376
[2014-09-29 21:07:06] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): b8 Client_ID: 000020376
[2014-09-29 21:07:07] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 4600303AM0 Client_ID: 000020376
[2014-09-29 21:07:07] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 4800324200 Client_ID: 000020376
[2014-09-29 21:07:08] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ICT2695 Client_ID: 000017535
[2014-09-29 21:07:08] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ICF0539 Client_ID: 000017535
[2014-09-29 21:07:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bmigmma315-1 Client_ID: 000020236
[2014-09-29 21:07:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 459790492.1391959226
[2014-09-29 21:07:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 459790492.1391959226
[2014-09-29 21:07:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R63-1-8 Client_ID: 1448611751.1391957081
[2014-09-29 21:07:09] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): barsmig257dt380 Client_ID: 2062187102.1391497092
[2014-09-29 21:07:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-08-15 Client_ID: 2062187102.1391497092
[2014-09-29 21:07:10] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 2062187102.1391497092
[2014-09-29 21:07:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 2062187102.1391497092
[2014-09-29 21:07:10] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): spraybinz Client_ID: 2062187102.1391497092
[2014-09-29 21:07:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bg25kd-3m Client_ID: 894562446.1390816580
[2014-09-29 21:07:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-20-175 Client_ID: 676730471.1391977685
[2014-09-29 21:07:10] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ER308l081 Client_ID: 676730471.1391977685
[2014-09-29 21:07:10] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700000400 Client_ID: 000020389
[2014-09-29 21:07:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bsr171826-32 Client_ID: 962209594.1391579565
[2014-09-29 21:07:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): sopbr7 Client_ID: 962209594.1391579565
[2014-09-29 21:07:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): ER308LSi32 Client_ID: 962209594.1391579565
[2014-09-29 21:07:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bctkat40 Client_ID: 000020393
[2014-09-29 21:07:11] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bctsop40 Client_ID: 000020393
[2014-09-29 21:07:11] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): btg-171 Client_ID: 1196880352.1391681007
[2014-09-29 21:07:11] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 000001798
[2014-09-29 21:07:11] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): torus200 Client_ID: 000020395
[2014-09-29 21:07:12] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): komtor200 Client_ID: 000020395
[2014-09-29 21:07:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-35 Client_ID: 000020396
[2014-09-29 21:07:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): barsms107 Client_ID: 000020396
[2014-09-29 21:07:12] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020396
[2014-09-29 21:07:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1110o Client_ID: 000020397
[2014-09-29 21:07:12] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): glassbha1113 Client_ID: 000020397
[2014-09-29 21:07:12] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 000020398
[2014-09-29 21:07:12] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020398
[2014-09-29 21:07:13] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bcut120 Client_ID: 1778669814.1391497353
[2014-09-29 21:07:13] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 333249001 Client_ID: 000020402
[2014-09-29 21:07:13] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): K69006-5 Client_ID: 000020005
[2014-09-29 21:07:13] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-6 Client_ID: 000020403
[2014-09-29 21:07:13] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020403
[2014-09-29 21:07:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-21 Client_ID: 000020409
[2014-09-29 21:07:14] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020409
[2014-09-29 21:07:14] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 000020409
[2014-09-29 21:07:14] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1230 Client_ID: 000020409
[2014-09-29 21:07:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-35 Client_ID: 000020411
[2014-09-29 21:07:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ICF0539 Client_ID: 000017535
[2014-09-29 21:07:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): n201 Client_ID: 2301213.1391840089
[2014-09-29 21:07:15] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0018 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0015 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0019 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0011 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0012 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0051 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0005 Client_ID: 000019716
[2014-09-29 21:07:16] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0067 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0031 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0006-16 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0006-20 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0008-16 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0006-24 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGU0008-32 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0046 Client_ID: 000019716
[2014-09-29 21:07:17] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0009 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGS0008 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGF0008-16 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGF0006-16 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGF0006-24 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IGF0006-32 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wl15-16-175 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wz8-32-175 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wz8-24-175 Client_ID: 000019716
[2014-09-29 21:07:18] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700300887 Client_ID: 000019716
[2014-09-29 21:07:19] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): smig2000-j66 Client_ID: 000020222
[2014-09-29 21:07:19] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): blgk160 Client_ID: 1348614747.1391576841
[2014-09-29 21:07:19] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): lb52u265 Client_ID: 1560222863.1391416232
[2014-09-29 21:07:19] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): lb52u325 Client_ID: 1560222863.1391416232
[2014-09-29 21:07:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): K14099-1 Client_ID: 155821404.1390909531
[2014-09-29 21:07:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7M02500100300 Client_ID: 155821404.1390909531
[2014-09-29 21:07:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): br70s-08-5 Client_ID: 155821404.1390909531
[2014-09-29 21:07:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): brukav63mmsin Client_ID: 1560222863.1391416232
[2014-09-29 21:07:20] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): torus200 Client_ID: 984303254.1391675001
[2014-09-29 21:07:20] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): komtor200 Client_ID: 984303254.1391675001
[2014-09-29 21:07:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0015 Client_ID: 000009283
[2014-09-29 21:07:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IHJ0012 Client_ID: 000009283
[2014-09-29 21:07:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): sarc205 Client_ID: 1715473683.1375165511
[2014-09-29 21:07:21] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ssv-1 Client_ID: 1715473683.1375165511
[2014-09-29 21:07:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 61009200MLPn Client_ID: 1877420321.1390009751
[2014-09-29 21:07:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 627022008 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-16-175 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:21] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-20-175 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-24-175 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-30-175 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): wc20-32-175 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990681 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990682 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990683 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 9580266 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 9876867 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 9876868 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:22] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 9876869 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990731 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990735 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990766 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990770 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990771 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:23] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990772 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): 7990773 Client_ID: 1877420321.1390009751
[2014-09-29 21:07:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): spraybinz Client_ID: 1131584561.1391595705
[2014-09-29 21:07:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R63-6-14 Client_ID: 74139222.1392017905
[2014-09-29 21:07:24] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-1 Client_ID: 28354392.1391706100
[2014-09-29 21:07:25] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 28354392.1391706100
[2014-09-29 21:07:25] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVU0028-10 Client_ID: 000019543
[2014-09-29 21:07:25] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ISM0060 Client_ID: 000019543
[2014-09-29 21:07:26] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R63-6-5 Client_ID: 000020126
[2014-09-29 21:07:26] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): scut40b Client_ID: 2071747831.1390916295
[2014-09-29 21:07:26] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVU0033-10 Client_ID: 2071747831.1390916295
[2014-09-29 21:07:26] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVB0062 Client_ID: 2071747831.1390916295
[2014-09-29 21:07:26] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): IVS0008 Client_ID: 2071747831.1390916295
[2014-09-29 21:07:27] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): torus175 Client_ID: 1553128203.1392020125
[2014-09-29 21:07:27] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): komtor200 Client_ID: 1553128203.1392020125
[2014-09-29 21:07:27] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): fplasma33m Client_ID: 000020416
[2014-09-29 21:07:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ffoxmig2500 Client_ID: 000017869
[2014-09-29 21:07:28] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 1972673212.1391785176
[2014-09-29 21:07:28] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): glassbha1113 Client_ID: 1972673212.1391785176
[2014-09-29 21:07:29] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): ftig203dcp Client_ID: 000020088
[2014-09-29 21:07:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): R65-2 Client_ID: 000020424
[2014-09-29 21:07:31] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): bha1113a Client_ID: 000020424
[2014-09-29 21:07:31] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): barselozs1230 Client_ID: 000020424
[2014-09-29 21:07:31] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): kragired Client_ID: 000020424
[2014-09-29 21:07:32] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): barc250-220v-380v Client_ID: 000020425
[2014-09-29 21:07:32] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bed300 Client_ID: 000020425
[2014-09-29 21:07:32] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): bk3-300 Client_ID: 000020425
[2014-09-29 21:07:33] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): glassbha1113 Client_ID: 000013965
[2014-09-29 21:07:34] ACTION:buy status:buy-ok * request from_ip:[5.9.8.75] SKU(itemid): regu30kr Client_ID: 000020428
[2014-09-29 21:07:34] ACTION:buy status:error * request from_ip:[5.9.8.75] SKU(itemid): 700006015 Client_ID: 000020428
